WorkOrderNo    SoftWONo  TranNoRel      SOLineNo   QtyOrd                         WorkOrderNo;SoftWONo;TranNoRel;SOLineNo;QtyOrd;LineStatus;TranDate;PromiseDate;ItemID;ItemShortDesc;Hold;HoldReason;CustName;PrintedExpectShipRpt;QtyOnBO;QtyShip;QtyInvcd;QtyOpenToShip;OrderHold;OrderHoldReason
;;0000093484;7;4.00000000;Open;2019-06-18 00:00:00;2019-07-24 00:00:00;120-559;BT150WC;False;;FERGUSON ENT. #601;Y;4.00000000;.00000000;.00000000;4.00000000;False;
;;0000093662;3;13.00000000;Open;2019-06-20 00:00:00;2019-08-09 00:00:00;120-559;BT150WC;False;;FERGUSON ENT. #1826;Y;9.00000000;.00000000;.00000000;13.00000000;False;
00020754;;0000091371;1;5.00000000;Open;2019-05-09 00:00:00;2019-07-16 00:00:00;120-632;SINK TOP;False;;STERIS INSTRUMENT MANAGEMENT SERVICES IN;Y;5.00000000;.00000000;.00000000;5.00000000;False;
00020755;;0000091372;1;10.00000000;Open;2019-05-09 00:00:00;2019-09-24 00:00:00;120-632;SINK TOP;False;;STERIS INSTRUMENT MANAGEMENT SERVICES IN;Y;10.00000000;.00000000;.00000000;10.00000000;False;
00020753;;0000091370;1;5.00000000;Open;2019-05-09 00:00:00;2019-07-01 00:00:00;120-632;SINK TOP;False;;STERIS INSTRUMENT MANAGEMENT SERVICES IN;Y;5.00000000;.00000000;.00000000;5.00000000;False;
;;0000093399;3;1.00000000;Open;2019-06-14 00:00:00;2019-07-08 00:00:00;120-661;SLFADA1515A3,6,DCC-R;False;;CONSOLIDATED SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021153;;0000092892;2;4.00000000;Open;2019-06-07 00:00:00;2019-07-15 00:00:00;120-668;CUSTOM;False;;SOUTHERN PIPE & SUPPLY;Y;4.00000000;.00000000;.00000000;4.00000000;False;
00021505;;0000093456;1;3.00000000;Open;2019-06-18 00:00:00;2019-07-08 00:00:00;120-674;SL2017B1-1R;False;;WINNELSON-LINCOLN;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00021938;;0000094210;7;8.00000000;Open;2019-07-02 00:00:00;2019-08-09 00:00:00;120-712;CRAADA19522A1-3,5.5,DCR;False;;NOLAND COMPANY - 881;Y;7.00000000;.00000000;.00000000;8.00000000;False;
00021985;;0000094314;1;1.00000000;Open;2019-07-03 00:00:00;2019-07-15 00:00:00;120-910;SADA14519A,5.5,DCC-316;False;;LAB CRAFTERS, INC.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020916;;0000092471;1;1.00000000;Open;2019-05-30 00:00:00;2019-07-16 00:00:00;120-913;SB SCULLERY;False;;MECHANICAL SUPPLY CO. ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020827;;0000092289;1;3.00000000;Open;2019-05-28 00:00:00;2019-07-15 00:00:00;120-935;SB124-24R-2 8/14;False;;MEYER CO. WM.F.;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00019689;;0000090742;1;1.00000000;Open;2019-04-29 00:00:00;2019-08-05 00:00:00;120-968;NSFB372-CHP;False;;JONES, WYNN O.        ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000092060;2;1.00000000;Open;2019-05-22 00:00:00;2019-07-05 00:00:00;121-081;SALES TAX;False;;LUIS FREIRE DIV. KMA;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000094194;2;1.00000000;Open;2019-07-02 00:00:00;2019-08-21 00:00:00;121-081;SALES TAX;False;;GIDDINGS AND LEAVITT;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000092599;3;2.00000000;Open;2019-06-03 00:00:00;2019-07-09 00:00:00;121-539;JHDADA1440;False;;TODD PIPE & SUPPLY LLC;Y;.00000000;.00000000;.00000000;2.00000000;False;
;;0000093385;5;1.00000000;Open;2019-06-17 00:00:00;2019-07-17 00:00:00;121-539;JHDADA1440;False;;W H C I   ;Y;.00000000;.00000000;.00000000;1.00000000;False;
;;0000093191;1;2.00000000;Open;2019-06-13 00:00:00;2019-08-01 00:00:00;121-787;JBSV4423;False;;ENGINEERING & EQUIP CO;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000092639;2;1.00000000;Open;2019-06-03 00:00:00;2019-07-18 00:00:00;122-330;1.5 GPM LAMINAR FOR JSGN-18;False;;AMERICAN PIPE & SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000090522;3;72.00000000;Open;2019-04-24 00:00:00;2019-07-09 00:00:00;122-620;JSPD2100;False;;WEBB COMPANY, F.W.;Y;72.00000000;.00000000;.00000000;72.00000000;False;
;;0000094379;1;1.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;122-669;SLNADA2131AGB1,6.5,DCC;False;;WINNELSON-DENVER;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020423;;0000091708;1;2.00000000;Open;2019-05-15 00:00:00;2019-07-09 00:00:00;122-746;SLXD2222A-CHP;False;;VILLA USA, INC. A.T.;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00020424;;0000091708;2;1.00000000;Open;2019-05-15 00:00:00;2019-07-09 00:00:00;122-747;SLXD2222A-CHP;False;;VILLA USA, INC. A.T.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020473;;0000091822;1;1.00000000;Open;2019-05-17 00:00:00;2019-07-12 00:00:00;122-766;NSFB124-CHP;False;;JONES, WYNN O.        ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020475;;0000091822;2;1.00000000;Open;2019-05-17 00:00:00;2019-07-12 00:00:00;122-767;NSFB260-24RL-CHP;False;;JONES, WYNN O.        ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020516;;0000091782;6;3.00000000;Open;2019-05-16 00:00:00;2019-07-03 00:00:00;122-776;NSFB242-1;False;;PACE SUPPLY;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00020515;;0000091782;5;1.00000000;Open;2019-05-16 00:00:00;2019-07-03 00:00:00;122-778;NSF SCULLERY;False;;PACE SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020514;;0000091782;4;1.00000000;Open;2019-05-16 00:00:00;2019-07-03 00:00:00;122-779;NSF SCULLERY;False;;PACE SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020947;;0000092569;1;1.00000000;Open;2019-06-03 00:00:00;2019-07-18 00:00:00;122-801;NSF SCULLERY;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020948;;0000092569;2;1.00000000;Open;2019-06-03 00:00:00;2019-07-18 00:00:00;122-802;NSFB124-24R-CHP 8/14;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020949;;0000092569;3;1.00000000;Open;2019-06-03 00:00:00;2019-07-18 00:00:00;122-803;NSFB124-24RL-CHP 8/14;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020950;;0000092569;4;1.00000000;Open;2019-06-03 00:00:00;2019-07-18 00:00:00;122-804;NSF SCULLERY;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021412;;0000093129;1;1.00000000;Open;2019-06-12 00:00:00;2019-07-19 00:00:00;122-814;WHLE14-CHP;False;;FAMOUS MANUFACTURING;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020699;;0000091855;1;2.00000000;Open;2019-05-17 00:00:00;2019-07-30 00:00:00;122-819;DLXDN2133A2;False;;SOUTHLAND PLUMBING    ;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00020704;;0000092143;1;2.00000000;Open;2019-05-23 00:00:00;2019-07-05 00:00:00;122-820;TLXD2273-16-3-3;False;;BROWNS PARTSMASTER    ;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021268;;0000091964;8;1.00000000;Open;2019-05-21 00:00:00;2019-07-19 00:00:00;122-829;CUSTOM BOWL, 18GA;False;;CREGGER COMPANY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021012;;0000091917;11;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;122-839;J6020-MOD;False;;UNITED PIPE & SUPPLY  ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021010;;0000091917;1;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;122-840;J7220-MOD;False;;UNITED PIPE & SUPPLY  ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021013;;0000091917;16;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;122-840;J7220-MOD;False;;UNITED PIPE & SUPPLY  ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021011;;0000091917;6;1.00000000;Open;2019-05-20 00:00:00;2019-07-22 00:00:00;122-841;COVED SB;False;;UNITED PIPE & SUPPLY  ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020892;;0000092513;1;2.00000000;Open;2019-05-31 00:00:00;2019-07-08 00:00:00;122-843;CUSTOM BOWL, 14GA;False;;TECNICO CORPORATION;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00020893;;0000092513;2;1.00000000;Open;2019-05-31 00:00:00;2019-07-08 00:00:00;122-844;CUSTOM BOWL, 14GA;False;;TECNICO CORPORATION;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00020894;;0000092513;3;1.00000000;Open;2019-05-31 00:00:00;2019-07-08 00:00:00;122-845;CUSTOM BOWL, 14GA;False;;TECNICO CORPORATION;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094327;1;1.00000000;Open;2019-07-03 00:00:00;2019-07-29 00:00:00;122-852;DL1933B-CHP;False;;WISCONSIN BENCH MFG.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094357;1;2.00000000;Open;2019-07-05 00:00:00;2099-12-31 00:00:00;122-852;DL1933B-CHP;False;;WISCONSIN BENCH MFG.;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021275;;0000091964;19;16.00000000;Open;2019-05-21 00:00:00;2019-07-19 00:00:00;122-853;DCRADA1737AR-CHP,6.5,DCC;False;;CREGGER COMPANY;Y;16.00000000;.00000000;.00000000;16.00000000;False;
00020880;;0000092487;1;3.00000000;Open;2019-05-31 00:00:00;2019-07-17 00:00:00;122-864;NSFB124-24L-MOD;False;;NYCOM INC.;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00020887;;0000092454;4;4.00000000;Open;2019-05-30 00:00:00;2019-07-23 00:00:00;122-871;CUSTOM BOWL, 18GA;False;;SOUTHERN PIPE & SUPPLY;Y;4.00000000;.00000000;.00000000;4.00000000;False;
00020875;;0000092454;9;8.00000000;Open;2019-05-30 00:00:00;2019-07-23 00:00:00;122-872;DCRADA1735AR3-1,6.5,DCC;False;;SOUTHERN PIPE & SUPPLY;Y;8.00000000;.00000000;.00000000;8.00000000;False;
00020973;;0000092627;1;1.00000000;Open;2019-06-03 00:00:00;2019-07-18 00:00:00;122-906;ARBADA2463A-CHP,6.5,DCR;False;;PSA LAB.FURN. INC.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021036;;0000092729;1;1.00000000;Open;2019-06-05 00:00:00;2019-08-20 00:00:00;122-907;NSFB124-CHP 8/14;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021037;;0000092729;2;1.00000000;Open;2019-06-05 00:00:00;2019-08-20 00:00:00;122-908;NSFB242-24RL-CHP 8/14;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021338;;0000093220;1;1.00000000;Open;2019-06-13 00:00:00;2019-08-21 00:00:00;122-909;NSFB236-24RL-CHP 8/14;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021339;;0000093220;2;1.00000000;Open;2019-06-13 00:00:00;2019-08-21 00:00:00;122-910;NSF SCULLERY;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021340;;0000093220;3;2.00000000;Open;2019-06-13 00:00:00;2019-08-21 00:00:00;122-911;NSFB148-24L-CHP 8/14;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021341;;0000093220;4;1.00000000;Open;2019-06-13 00:00:00;2019-08-21 00:00:00;122-912;NSFB124-24R-CHP 8/14;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021342;;0000093220;5;1.00000000;Open;2019-06-13 00:00:00;2019-08-21 00:00:00;122-913;NSF SCULLERY;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021343;;0000093220;6;1.00000000;Open;2019-06-13 00:00:00;2019-08-21 00:00:00;122-914;NSFB236-18RL-CHP 8/14;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021344;;0000093220;7;1.00000000;Open;2019-06-13 00:00:00;2019-08-21 00:00:00;122-915;NSFB230-24RL-CHP 8/14;False;;NEW ENGLAND LABORATORY CASEWORK CO., INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021965;;0000094157;2;19.00000000;Open;2019-07-01 00:00:00;2019-07-26 00:00:00;122-922;CRCADA2022A1-1R-1,6.5,DCC;False;;ETNA SUPPLY - S.E.;Y;19.00000000;.00000000;.00000000;19.00000000;False;
00021326;;0000093200;3;13.00000000;Open;2019-06-13 00:00:00;2019-07-19 00:00:00;122-923;CRBADA2022A1-1R-1,6.5,DCC;False;;ETNA SUPPLY - S.E.;Y;13.00000000;.00000000;.00000000;13.00000000;False;
00021966;;0000094157;3;27.00000000;Open;2019-07-01 00:00:00;2019-07-26 00:00:00;122-923;CRBADA2022A1-1R-1,6.5,DCC;False;;ETNA SUPPLY - S.E.;Y;27.00000000;.00000000;.00000000;27.00000000;False;
00021130;;0000092851;1;6.00000000;Open;2019-06-06 00:00:00;2019-07-22 00:00:00;122-925;NSF SCULLERY;False;;EXPRESS PIPE & SUPPLY;Y;6.00000000;.00000000;.00000000;6.00000000;False;
;;0000092851;4;1.00000000;Open;2019-06-06 00:00:00;2019-07-22 00:00:00;122-926;SLADA2231A-CHP,6.5,DCR;False;;EXPRESS PIPE & SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021769;;0000093863;3;2.00000000;Open;2019-06-25 00:00:00;2019-08-14 00:00:00;122-930;NSFB372-CHP;False;;SOUTHERN PIPE & SUPPLY;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00022022;;0000094364;1;1.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;122-940;CUSTOM BOWL, 18GA;False;;SINK FACTORY, THE;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021064;;0000092731;1;5.00000000;Open;2019-06-05 00:00:00;2019-07-24 00:00:00;122-945;DLNADA2137A1,5.5,DCC;False;;FERGUSON ENT. #60;Y;5.00000000;.00000000;.00000000;5.00000000;False;
00021109;;0000092797;3;1.00000000;Open;2019-06-05 00:00:00;2019-07-25 00:00:00;122-950;ARRADA2154A1,6,DCC;False;;SMARDAN SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021146;;0000092883;1;1.00000000;Open;2019-06-07 00:00:00;2019-07-05 00:00:00;122-951;CUSTOM BOWL, 18GA;False;;WINNELSON-TAMPA;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021266;;0000091964;6;1.00000000;Open;2019-05-21 00:00:00;2019-07-19 00:00:00;122-960;CUSTOM BOWL, 18GA;False;;CREGGER COMPANY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021428;;0000092897;4;23.00000000;Open;2019-06-07 00:00:00;2019-07-09 00:00:00;122-978;DCRADA1737AR2-1,6,DCC;False;;PROGRESSIVE PLBG. SPLY;Y;23.00000000;.00000000;.00000000;23.00000000;False;
00021558;;0000093555;1;2.00000000;Open;2019-06-19 00:00:00;2019-07-08 00:00:00;122-985;ODLADA2233AR4,4.5,DCR;False;;MORRISON SUPPLY CO.   ;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021445;;0000093299;9;1.00000000;Open;2019-06-14 00:00:00;2019-08-01 00:00:00;122-989;SB SCULLERY;False;;FERGUSON ENT. #361;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021385;;0000093252;2;1.00000000;Open;2019-06-13 00:00:00;2019-07-25 00:00:00;122-995;JADA9620-CHP;False;;MEYER PLBG. SUPPLY    ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021914;;0000093058;2;58.00000000;Open;2019-06-11 00:00:00;2019-08-20 00:00:00;123-092;SLNADA2019A2,5.5,DCC;False;;MOUNTAINLAND SUPPLY;Y;58.00000000;.00000000;.00000000;58.00000000;False;
00021263;;0000093083;2;1.00000000;Open;2019-06-11 00:00:00;2019-07-19 00:00:00;123-095;DFADA1325A,6.5,DCC-F;False;;VWR INTERNATIONAL;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000093191;2;10.00000000;Open;2019-06-13 00:00:00;2019-08-01 00:00:00;123-102;JSV2352;False;;ENGINEERING & EQUIP CO;Y;.00000000;.00000000;.00000000;10.00000000;False;
00021421;;0000093142;9;1.00000000;Open;2019-06-12 00:00:00;2019-08-05 00:00:00;123-119;NSFB390-24RL-2-2;False;;AMERICAN PIPE & SUPPLY;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021410;;0000093251;1;1.00000000;Open;2019-06-13 00:00:00;2019-07-29 00:00:00;123-123;J7701-CHP;False;;DAKOTA SUPPLY GROUP;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021777;;0000093672;1;1.00000000;Open;2019-06-21 00:00:00;2019-08-15 00:00:00;123-131;CUSTOM;False;;MELISSA EDELMAN ANTIQUAIRE, INC.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021463;;0000093388;4;1.00000000;Open;2019-06-17 00:00:00;2019-08-06 00:00:00;123-140;SB SCULLERY-316;False;;CAL-STEAM,INC. # 2513;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021525;;0000093423;1;1.00000000;Open;2019-06-18 00:00:00;2019-07-08 00:00:00;123-156;TLXN2273A3-3;False;;COBURN SUPPLY CO.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021925;;0000094159;1;1.00000000;Open;2019-07-01 00:00:00;2019-07-19 00:00:00;123-156;TLXN2273A3-3;False;;COBURN SUPPLY CO.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021749;;0000093680;2;4.00000000;Open;2019-06-21 00:00:00;2019-08-13 00:00:00;123-161;COVED SB;False;;FERGUSON ENT. #522;Y;4.00000000;.00000000;.00000000;4.00000000;False;
00021544;;0000093484;2;1.00000000;Open;2019-06-18 00:00:00;2019-07-24 00:00:00;123-162;CUSBL2225A1;False;;FERGUSON ENT. #601;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021543;;0000093484;1;2.00000000;Open;2019-06-18 00:00:00;2019-07-24 00:00:00;123-164;CUSBL17519A1;False;;FERGUSON ENT. #601;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000093484;8;1.00000000;Open;2019-06-18 00:00:00;2019-07-24 00:00:00;123-164;CUSBL17519A1;False;;FERGUSON ENT. #601;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021545;;0000093484;3;1.00000000;Open;2019-06-18 00:00:00;2019-07-24 00:00:00;123-166;USXN1816A;False;;FERGUSON ENT. #601;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021595;;0000093509;1;2.00000000;Open;2019-06-19 00:00:00;2019-08-07 00:00:00;123-173;COUNTER TOP;False;;JONES, WYNN O.        ;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00021753;;0000093596;1;1.00000000;Open;2019-06-20 00:00:00;2019-07-10 00:00:00;123-180;DLX2249-16-1;False;;DH HUNTER ENTERPRISES, INC;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021623;;0000093671;1;1.00000000;Open;2019-06-21 00:00:00;2019-07-12 00:00:00;123-185;SLXN2133A3;False;;LOC SCIENTIFIC, INC.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021956;;0000094194;1;1.00000000;Open;2019-07-02 00:00:00;2019-08-21 00:00:00;123-191;CUSTOM BOWL, 18GA;False;;GIDDINGS AND LEAVITT;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021703;;0000093719;3;1.00000000;Open;2019-06-21 00:00:00;2019-07-09 00:00:00;123-202;SLADA2019-16-1-1R,5.5,DCR;False;;CAL-STEAM,INC. # 2504;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021733;;0000093738;4;3.00000000;Open;2019-06-21 00:00:00;2019-08-12 00:00:00;123-209;USNADA1821AGB,4.5,DCR;False;;TODD PIPE & SUPPLY LLC;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00021737;;0000093729;1;4.00000000;Open;2019-06-21 00:00:00;2019-07-11 00:00:00;123-212;CRAADA1521A-CHP,6,DCC;False;;FIRST SUPPLY-MADISON;Y;4.00000000;.00000000;.00000000;4.00000000;False;
00021736;;0000093793;1;1.00000000;Open;2019-06-24 00:00:00;2019-07-11 00:00:00;123-213;TADA1949A,4.5,DCR;False;;WINNELSON-RIVERSIDE;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021995;;0000094268;1;1.00000000;Open;2019-07-03 00:00:00;2019-08-30 00:00:00;123-214;SINK TOP;False;;FERGUSON ENT. #70;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000093801;3;1.00000000;Open;2019-06-24 00:00:00;2019-08-15 00:00:00;123-218;SLADA2019A1-1R,6,DCC;False;;MACOMB PIPE & SUPPLY  ;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00021752;0000093621;1;1.00000000;Open;2019-06-20 00:00:00;2019-08-13 00:00:00;123-219;CUWHLV175-S-CP;False;;FERGUSON ENT. #601;Y;.00000000;.00000000;.00000000;1.00000000;False;
00021754;;0000093828;1;1.00000000;Open;2019-06-25 00:00:00;2019-07-05 00:00:00;123-220;SLNADA2133A3,6.5,DCC;False;;COWAN SUPPLY #258;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021765;;0000093849;1;1.00000000;Open;2019-06-25 00:00:00;2019-08-13 00:00:00;123-221;DM6634-1;False;;GIDDINGS AND LEAVITT;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;00021824;0000093322;1;1.00000000;Open;2019-06-14 00:00:00;2019-08-30 00:00:00;123-225;JPHADA2230-MT;False;;HAJOCA CORP. #571;Y;.00000000;.00000000;.00000000;1.00000000;False;
00021837;;0000093981;1;2.00000000;Open;2019-06-27 00:00:00;2019-08-16 00:00:00;123-236;ARBADA2437A3,6,DCR;False;;NOLAND COMPANY - 568;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000094034;6;3.00000000;Open;2019-06-28 00:00:00;2099-12-31 00:00:00;123-237;CRBFADA2225A-CHP,5.5,DCC-R;False;;FERGUSON ENT. #2020;N;3.00000000;.00000000;.00000000;3.00000000;True;REP TO ADD JBS 7/8
00021869;;0000094018;1;1.00000000;Open;2019-06-27 00:00:00;2019-07-10 00:00:00;123-241;SLNADA1815A3,6.5,DCR;False;;HYDROLOGIC DIST. CO.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021860;;0000094021;2;1.00000000;Open;2019-06-27 00:00:00;2019-07-12 00:00:00;123-242;DLNADA1933A3,4.5,DCR;False;;FAMOUS MANUFACTURING;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00021859;;0000094021;1;3.00000000;Open;2019-06-27 00:00:00;2019-07-12 00:00:00;123-243;SLNADA2119A3,4.5,DCR;False;;FAMOUS MANUFACTURING;Y;3.00000000;.00000000;.00000000;3.00000000;False;
;;0000094146;2;1.00000000;Open;2019-07-01 00:00:00;2099-12-31 00:00:00;123-249;TLXN1843A-CHP;False;;FERGUSON ENT. #934;N;1.00000000;.00000000;.00000000;1.00000000;True;SIG? JBS 7/8
00021927;;0000094170;3;3.00000000;Open;2019-07-01 00:00:00;2019-07-31 00:00:00;123-250;CRAFADA1931A3-1,5.5,DCR-R;False;;FERGUSON ENT. #2020;Y;3.00000000;.00000000;.00000000;3.00000000;False;
00021929;;0000094170;8;2.00000000;Open;2019-07-01 00:00:00;2019-07-31 00:00:00;123-251;CRBFADA2225A3-1,5.5,DCR-R;False;;FERGUSON ENT. #2020;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000094022;1;6.00000000;Open;2019-06-27 00:00:00;2099-12-31 00:00:00;123-259;STOCK MOD.-A;False;;WINNELSON-BISMARCK;N;6.00000000;.00000000;.00000000;6.00000000;True;SIG? JBS 7/8
;;0000094193;2;2.00000000;Open;2019-07-02 00:00:00;2099-12-31 00:00:00;123-260;SLNADA2125A1,5,DCR;False;;EASTERN PLUMBING SPLY.;N;2.00000000;.00000000;.00000000;2.00000000;True;jv 7/5 SPEC SHEET
00022011;;0000094343;1;1.00000000;Open;2019-07-05 00:00:00;2099-12-31 00:00:00;123-261;CH17537AL-CHP-LF;False;;RELIGIOUS SUPPLY CTR.;Y;1.00000000;.00000000;.00000000;1.00000000;False;
;;0000094275;1;2.00000000;Open;2019-07-03 00:00:00;2099-12-31 00:00:00;123-271;CRBADA2225A2-1,5.5,DCR;False;;FERGUSON ENT. #2057;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000094275;2;2.00000000;Open;2019-07-03 00:00:00;2099-12-31 00:00:00;123-272;CRCADA2225A2-1,5.5,DCR;False;;FERGUSON ENT. #2057;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00022003;;0000094308;1;1.00000000;Open;2019-07-03 00:00:00;2019-08-30 00:00:00;123-278;DM4834-3;False;;FERGUSON ENT. #291;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00022025;;0000094145;1;1.00000000;Open;2019-07-01 00:00:00;2099-12-31 00:00:00;123-280;JADA4820-CHP;False;;FERGUSON ENT. #3028;Y;1.00000000;.00000000;.00000000;1.00000000;False;
00022027;;0000094315;1;2.00000000;Open;2019-07-03 00:00:00;2019-07-22 00:00:00;123-287;DLADA1933A-CHP,6.5,DCR;False;;COBURN SUPPLY CO.;Y;2.00000000;.00000000;.00000000;2.00000000;False;
;;0000094360;2;2.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;123-294;SL2219A32;False;;FAMOUS MANUFACTURING;Y;2.00000000;.00000000;.00000000;2.00000000;False;
00022032;;0000094383;1;11.00000000;Open;2019-07-08 00:00:00;2099-12-31 00:00:00;123-297;SLNADA2225A4,5.5,DCC;False;;SOMERVILLE CO., THOMAS;Y;11.00000000;.00000000;.00000000;11.00000000;False;
;;0000093076;3;3.00000000;Open;2019-06-11 00:00:00;2099-12-31 00:00:00;WEBCUSTOM;WEBCUSTOM;False;;ROBERTSON HEATING SPLY;N;3.00000000;.00000000;.00000000;3.00000000;True;jv 7/5
